id,code,name,parent_id,lft,rgt,created_at,updated_at
1537,49.11-6,"Transporte ferroviário de carga",1536,3070,3073,2013-02-26 01:03:51.630018,2013-02-26 01:04:37.031314
1538,4911-6/00,"Transporte ferroviário de carga",1537,3071,3072,2013-02-26 01:03:51.636271,2013-02-26 01:04:37.024764
1539,49.12-4,"Transporte metroferroviário de passageiros",1536,3074,3081,2013-02-26 01:03:51.641583,2013-02-26 01:04:37.083453
1540,4912-4/01,"Transporte ferroviário de passageiros intermunicipal e interestadual",1539,3075,3076,2013-02-26 01:03:51.650196,2013-02-26 01:04:37.043657
1541,4912-4/02,"Transporte ferroviário de passageiros municipal e em região metropolitana",1539,3077,3078,2013-02-26 01:03:51.654687,2013-02-26 01:04:37.070178
1542,4912-4/03,"Transporte metroviário",1539,3079,3080,2013-02-26 01:03:51.664704,2013-02-26 01:04:37.076033
1543,49.2,"Transporte rodoviário de passageiros",1535,3083,3120,2013-02-26 01:03:51.669547,2013-02-26 01:04:37.529799
1544,49.21-3,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal e em região metropolitana",1543,3084,3089,2013-02-26 01:03:51.673972,2013-02-26 01:04:37.130395
1545,4921-3/01,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",1544,3085,3086,2013-02-26 01:03:51.678842,2013-02-26 01:04:37.108295
1546,4921-3/02,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal em região metropolitana",1544,3087,3088,2013-02-26 01:03:51.685677,2013-02-26 01:04:37.124329
1547,49.22-1,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal, interestadual e internacional",1543,3090,3097,2013-02-26 01:03:51.690407,2013-02-26 01:04:37.175509
1548,4922-1/01,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal, exceto em região metropolitana",1547,3091,3092,2013-02-26 01:03:51.699522,2013-02-26 01:04:37.140908
1549,4922-1/02,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, interestadual",1547,3093,3094,2013-02-26 01:03:51.708438,2013-02-26 01:04:37.146913
1550,4922-1/03,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, internacional",1547,3095,3096,2013-02-26 01:03:51.713436,2013-02-26 01:04:37.15291
1551,49.23-0,"Transporte rodoviário de táxi",1543,3098,3103,2013-02-26 01:03:51.719106,2013-02-26 01:04:37.223305
1552,4923-0/01,"Serviço de táxi",1551,3099,3100,2013-02-26 01:03:51.728857,2013-02-26 01:04:37.194092
1553,4923-0/02,"Serviço de transporte de passageiros - locação de automóveis com motorista",1551,3101,3102,2013-02-26 01:03:51.738052,2013-02-26 01:04:37.202315
1554,49.24-8,"Transporte escolar",1543,3104,3107,2013-02-26 01:03:51.742358,2013-02-26 01:04:37.257137
1555,4924-8/00,"Transporte escolar",1554,3105,3106,2013-02-26 01:03:51.752599,2013-02-26 01:04:37.240091
1556,49.29-9,"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, e outros transportes rodoviários não especificados anteriormente",1543,3108,3119,2013-02-26 01:03:51.76632,2013-02-26 01:04:37.522339
1557,4929-9/01,"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, municipal",1556,3109,3110,2013-02-26 01:03:51.773975,2013-02-26 01:04:37.277402
1558,4929-9/02,"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, intermunicipal, interestadual e internacional",1556,3111,3112,2013-02-26 01:03:51.778864,2013-02-26 01:04:37.287981
1559,4929-9/03,"Organização de excursões em veículos rodoviários próprios, municipal",1556,3113,3114,2013-02-26 01:03:51.788375,2013-02-26 01:04:37.294017
1560,4929-9/04,"Organização de excursões em veículos rodoviários próprios, intermunicipal, interestadual e internacional",1556,3115,3116,2013-02-26 01:03:51.79618,2013-02-26 01:04:37.303735
1561,4929-9/99,"Outros transportes rodoviários de passageiros não especificados anteriormente",1556,3117,3118,2013-02-26 01:03:51.800296,2013-02-26 01:04:37.51256
1562,49.3,"Transporte rodoviário de carga",1535,3121,3132,2013-02-26 01:03:51.807396,2013-02-26 01:04:37.599832
1563,49.30-2,"Transporte rodoviário de carga",1562,3122,3131,2013-02-26 01:03:51.811726,2013-02-26 01:04:37.594424
1564,4930-2/01,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal",1563,3123,3124,2013-02-26 01:03:51.817263,2013-02-26 01:04:37.552163
1565,4930-2/02,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",1563,3125,3126,2013-02-26 01:03:51.825801,2013-02-26 01:04:37.562856
1566,4930-2/03,"Transporte rodoviário de produtos perigosos",1563,3127,3128,2013-02-26 01:03:51.832347,2013-02-26 01:04:37.582278
1567,4930-2/04,"Transporte rodoviário de mudanças",1563,3129,3130,2013-02-26 01:03:51.839468,2013-02-26 01:04:37.589749
1568,49.4,"Transporte dutoviário",1535,3133,3138,2013-02-26 01:03:51.844006,2013-02-26 01:04:37.653863
1569,49.40-0,"Transporte dutoviário",1568,3134,3137,2013-02-26 01:03:51.850138,2013-02-26 01:04:37.647146
1570,4940-0/00,"Transporte dutoviário",1569,3135,3136,2013-02-26 01:03:51.857687,2013-02-26 01:04:37.638152
1571,49.5,"Trens turísticos, teleféricos e similares",1535,3139,3144,2013-02-26 01:03:51.861999,2013-02-26 01:04:37.694145
1572,49.50-7,"Trens turísticos, teleféricos e similares",1571,3140,3143,2013-02-26 01:03:51.871011,2013-02-26 01:04:37.673849
1573,4950-7/00,"Trens turísticos, teleféricos e similares",1572,3141,3142,2013-02-26 01:03:51.877589,2013-02-26 01:04:37.668158
1574,50,"TRANSPORTE AQUAVIÁRIO",,3147,3198,2013-02-26 01:03:51.879927,2013-02-26 01:04:38.14504
1575,50.1,"Transporte marítimo de cabotagem e longo curso",1574,3148,3161,2013-02-26 01:03:51.886552,2013-02-26 01:04:37.855286
1576,50.11-4,"Transporte marítimo de cabotagem",1575,3149,3154,2013-02-26 01:03:51.895877,2013-02-26 01:04:37.802333
1577,5011-4/01,"Transporte marítimo de cabotagem - Carga",1576,3150,3151,2013-02-26 01:03:51.900614,2013-02-26 01:04:37.784583
1578,5011-4/02,"Transporte marítimo de cabotagem - passageiros",1576,3152,3153,2013-02-26 01:03:51.90757,2013-02-26 01:04:37.794333
1579,50.12-2,"Transporte marítimo de longo curso",1575,3155,3160,2013-02-26 01:03:51.91205,2013-02-26 01:04:37.851682
1580,5012-2/01,"Transporte marítimo de longo curso - Carga",1579,3156,3157,2013-02-26 01:03:51.918604,2013-02-26 01:04:37.833459
1581,5012-2/02,"Transporte marítimo de longo curso - Passageiros",1579,3158,3159,2013-02-26 01:03:51.928667,2013-02-26 01:04:37.8462
1582,50.2,"Transporte por navegação interior",1574,3162,3175,2013-02-26 01:03:51.936082,2013-02-26 01:04:37.970172
1583,50.21-1,"Transporte por navegação interior de carga",1582,3163,3168,2013-02-26 01:03:51.940273,2013-02-26 01:04:37.906935
1584,5021-1/01,"Transporte por navegação interior de carga, municipal, exceto travessia",1583,3164,3165,2013-02-26 01:03:51.947338,2013-02-26 01:04:37.87273
1585,5021-1/02,"Transporte por navegação interior de carga, intermunicipal, interestadual e internacional, exceto travessia",1583,3166,3167,2013-02-26 01:03:51.951546,2013-02-26 01:04:37.891068
1586,50.22-0,"Transporte por navegação interior de passageiros em linhas regulares",1582,3169,3174,2013-02-26 01:03:51.960806,2013-02-26 01:04:37.952776
1587,5022-0/01,"Transporte por navegação interior de passageiros em linhas regulares, municipal, exceto travessia",1586,3170,3171,2013-02-26 01:03:51.96766,2013-02-26 01:04:37.927593
1588,5022-0/02,"Transporte por navegação interior de passageiros em linhas regulares, intermunicipal, interestadual e internacional, exceto travessia",1586,3172,3173,2013-02-26 01:03:51.97193,2013-02-26 01:04:37.942876
1589,50.3,"Navegação de apoio",1574,3176,3183,2013-02-26 01:03:51.981811,2013-02-26 01:04:38.043222
1590,50.30-1,"Navegação de apoio",1589,3177,3182,2013-02-26 01:03:51.986893,2013-02-26 01:04:38.031719
1591,5030-1/01,"Navegação de apoio marítimo",1590,3178,3179,2013-02-26 01:03:51.991443,2013-02-26 01:04:37.993746
1592,5030-1/02,"Navegação de apoio portuário",1590,3180,3181,2013-02-26 01:03:51.998583,2013-02-26 01:04:38.008959
1593,50.9,"Outros transportes aquaviários",1574,3184,3197,2013-02-26 01:03:52.005859,2013-02-26 01:04:38.138108
1594,50.91-2,"Transporte por navegação de travessia",1593,3185,3190,2013-02-26 01:03:52.010067,2013-02-26 01:04:38.104283
1595,5091-2/01,"Transporte por navegação de travessia, municipal",1594,3186,3187,2013-02-26 01:03:52.020305,2013-02-26 01:04:38.063824
1596,5091-2/02,"Transporte por navegação de travessia, intermunicipal",1594,3188,3189,2013-02-26 01:03:52.025706,2013-02-26 01:04:38.077708
1597,50.99-8,"Transportes aquaviários não especificados anteriormente",1593,3191,3196,2013-02-26 01:03:52.030525,2013-02-26 01:04:38.131667
1598,5099-8/01,"Transporte aquaviário para passeios turísticos",1597,3192,3193,2013-02-26 01:03:52.037785,2013-02-26 01:04:38.116883
1599,5099-8/99,"Outros transportes aquaviários não especificados anteriormente",1597,3194,3195,2013-02-26 01:03:52.041974,2013-02-26 01:04:38.125909
1600,51,"TRANSPORTE AÉREO",,3199,3224,2013-02-26 01:03:52.047246,2013-02-26 01:04:38.301408
1601,51.1,"Transporte aéreo de passageiros",1600,3200,3211,2013-02-26 01:03:52.051345,2013-02-26 01:04:38.221863
1602,51.11-1,"Transporte aéreo de passageiros regular",1601,3201,3204,2013-02-26 01:03:52.06,2013-02-26 01:04:38.183942
1603,5111-1/00,"Transporte aéreo de passageiros regular",1602,3202,3203,2013-02-26 01:03:52.066989,2013-02-26 01:04:38.177443
1604,51.12-9,"Transporte aéreo de passageiros não-regular",1601,3205,3210,2013-02-26 01:03:52.072516,2013-02-26 01:04:38.212315
1605,5112-9/01,"Serviço de táxi aéreo e locação de aeronaves com tripulação",1604,3206,3207,2013-02-26 01:03:52.079868,2013-02-26 01:04:38.197544
1606,5112-9/99,"Outros serviços de transporte aéreo de passageiros não-regular",1604,3208,3209,2013-02-26 01:03:52.087029,2013-02-26 01:04:38.204504
1607,51.2,"Transporte aéreo de carga",1600,3212,3217,2013-02-26 01:03:52.091428,2013-02-26 01:04:38.242991
1608,51.20-0,"Transporte aéreo de carga",1607,3213,3216,2013-02-26 01:03:52.101378,2013-02-26 01:04:38.238383
1609,5120-0/00,"Transporte aéreo de carga",1608,3214,3215,2013-02-26 01:03:52.106543,2013-02-26 01:04:38.233433
1610,51.3,"Transporte espacial",1600,3218,3223,2013-02-26 01:03:52.111713,2013-02-26 01:04:38.294536
1611,51.30-7,"Transporte espacial",1610,3219,3222,2013-02-26 01:03:52.122366,2013-02-26 01:04:38.290232
1612,5130-7/00,"Transporte espacial",1611,3220,3221,2013-02-26 01:03:52.129359,2013-02-26 01:04:38.259857
1613,52,"ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES",,3225,3300,2013-02-26 01:03:52.132093,2013-02-26 01:04:38.928411
1614,52.1,"Armazenamento, carga e descarga",1613,3226,3239,2013-02-26 01:03:52.14092,2013-02-26 01:04:38.505454
1615,52.11-7,"Armazenamento",1614,3227,3234,2013-02-26 01:03:52.146204,2013-02-26 01:04:38.384266
1616,5211-7/01,"Armazéns gerais - emissão de warrant",1615,3228,3229,2013-02-26 01:03:52.15306,2013-02-26 01:04:38.322401
1617,5211-7/02,"Guarda-móveis",1615,3230,3231,2013-02-26 01:03:52.159008,2013-02-26 01:04:38.359856
1618,5211-7/99,"Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis",1615,3232,3233,2013-02-26 01:03:52.165468,2013-02-26 01:04:38.379405
1619,52.12-5,"Carga e descarga",1614,3235,3238,2013-02-26 01:03:52.172565,2013-02-26 01:04:38.495148
1620,5212-5/00,"Carga e descarga",1619,3236,3237,2013-02-26 01:03:52.179729,2013-02-26 01:04:38.468023
1621,52.2,"Atividades auxiliares dos transportes terrestres",1613,3240,3261,2013-02-26 01:03:52.188787,2013-02-26 01:04:38.738095
1622,52.21-4,"Concessionárias de rodovias, pontes, túneis e serviços relacionados",1621,3241,3244,2013-02-26 01:03:52.195256,2013-02-26 01:04:38.581973
1623,5221-4/00,"Concessionárias de rodovias, pontes, túneis e serviços relacionados",1622,3242,3243,2013-02-26 01:03:52.199592,2013-02-26 01:04:38.569077
1624,52.22-2,"Terminais rodoviários e ferroviários",1621,3245,3248,2013-02-26 01:03:52.207948,2013-02-26 01:04:38.649597
1625,5222-2/00,"Terminais rodoviários e ferroviários",1624,3246,3247,2013-02-26 01:03:52.212138,2013-02-26 01:04:38.635246
1626,52.23-1,"Estacionamento de veículos",1621,3249,3252,2013-02-26 01:03:52.219755,2013-02-26 01:04:38.672917
1627,5223-1/00,"Estacionamento de veículos",1626,3250,3251,2013-02-26 01:03:52.229005,2013-02-26 01:04:38.667951
1628,52.29-0,"Atividades auxiliares dos transportes terrestres não especificadas anteriormente",1621,3253,3260,2013-02-26 01:03:52.234625,2013-02-26 01:04:38.733948
1629,5229-0/01,"Serviços de apoio ao transporte por táxi, inclusive centrais de chamada",1628,3254,3255,2013-02-26 01:03:52.239804,2013-02-26 01:04:38.690564
1630,5229-0/02,"Serviços de reboque de veículos",1628,3256,3257,2013-02-26 01:03:52.2467,2013-02-26 01:04:38.721518
1631,5229-0/99,"Outras atividades auxiliares dos transportes terrestres não especificadas anteriormente",1628,3258,3259,2013-02-26 01:03:52.250946,2013-02-26 01:04:38.729972
1632,52.3,"Atividades auxiliares dos transportes aquaviários",1613,3262,3277,2013-02-26 01:03:52.256139,2013-02-26 01:04:38.83708
1633,52.31-1,"Gestão de portos e terminais",1632,3263,3268,2013-02-26 01:03:52.266974,2013-02-26 01:04:38.772904
1634,5231-1/01,"Administração da infra-estrutura portuária",1633,3264,3265,2013-02-26 01:03:52.2715,2013-02-26 01:04:38.748358
1635,5231-1/02,"Operações de terminais",1633,3266,3267,2013-02-26 01:03:52.276868,2013-02-26 01:04:38.766598
1636,52.32-0,"Atividades de agenciamento marítimo",1632,3269,3272,2013-02-26 01:03:52.281105,2013-02-26 01:04:38.808254
1637,5232-0/00,"Atividades de agenciamento marítimo",1636,3270,3271,2013-02-26 01:03:52.288631,2013-02-26 01:04:38.800976
1638,52.39-7,"Atividades auxiliares dos transportes aquaviários não especificadas anteriormente",1632,3273,3276,2013-02-26 01:03:52.296439,2013-02-26 01:04:38.823904
1639,5239-7/00,"Atividades auxiliares dos transportes aquaviários não especificadas anteriormente",1638,3274,3275,2013-02-26 01:03:52.300807,2013-02-26 01:04:38.817369
1640,52.4,"Atividades auxiliares dos transportes aéreos",1613,3278,3285,2013-02-26 01:03:52.308105,2013-02-26 01:04:38.872295
1641,52.40-1,"Atividades auxiliares dos transportes aéreos",1640,3279,3284,2013-02-26 01:03:52.312599,2013-02-26 01:04:38.868011
1642,5240-1/01,"Operação dos aeroportos e campos de aterrissagem",1641,3280,3281,2013-02-26 01:03:52.31936,2013-02-26 01:04:38.858559
1643,5240-1/99,"Atividades auxiliares dos transportes aéreos, exceto operação dos aeroportos e campos de aterrissagem",1641,3282,3283,2013-02-26 01:03:52.328507,2013-02-26 01:04:38.86422
1644,52.5,"Atividades relacionadas à organização do transporte de carga",1613,3286,3299,2013-02-26 01:03:52.333958,2013-02-26 01:04:38.923535
1645,52.50-8,"Atividades relacionadas à organização do transporte de carga",1644,3287,3298,2013-02-26 01:03:52.339463,2013-02-26 01:04:38.919526
1646,5250-8/01,"Comissaria de despachos",1645,3288,3289,2013-02-26 01:03:52.347146,2013-02-26 01:04:38.882397
1647,5250-8/02,"Atividades de despachantes aduaneiros",1645,3290,3291,2013-02-26 01:03:52.352137,2013-02-26 01:04:38.88791
1648,5250-8/03,"Agenciamento de cargas, exceto para o transporte marítimo",1645,3292,3293,2013-02-26 01:03:52.359122,2013-02-26 01:04:38.893993
1649,5250-8/04,"Organização logística do transporte de carga",1645,3294,3295,2013-02-26 01:03:52.367724,2013-02-26 01:04:38.906586
1650,5250-8/05,"Operador de transporte multimodal - OTM",1645,3296,3297,2013-02-26 01:03:52.374595,2013-02-26 01:04:38.914072
1651,53,"CORREIO E OUTRAS ATIVIDADES DE ENTREGA",,3301,3318,2013-02-26 01:03:52.377596,2013-02-26 01:04:38.992313
1652,53.1,"Atividades de Correio",1651,3302,3309,2013-02-26 01:03:52.381662,2013-02-26 01:04:38.961735
1653,53.10-5,"Atividades de Correio",1652,3303,3308,2013-02-26 01:03:52.38846,2013-02-26 01:04:38.95315
1654,5310-5/01,"Atividades do Correio Nacional",1653,3304,3305,2013-02-26 01:03:52.395416,2013-02-26 01:04:38.942087
1655,5310-5/02,"Atividades defranqueadas e permissionárias do Correio Nacional",1653,3306,3307,2013-02-26 01:03:52.402247,2013-02-26 01:04:38.949131
1656,53.2,"Atividades de malote e de entrega",1651,3310,3317,2013-02-26 01:03:52.408675,2013-02-26 01:04:38.987876
1657,53.20-2,"Atividades de malote e de entrega",1656,3311,3316,2013-02-26 01:03:52.417203,2013-02-26 01:04:38.983909
1658,5320-2/01,"Serviços de malote não realizados pelo Correio Nacional",1657,3312,3313,2013-02-26 01:03:52.421878,2013-02-26 01:04:38.97534
1659,5320-2/02,"Serviços de entrega rápida",1657,3314,3315,2013-02-26 01:03:52.43032,2013-02-26 01:04:38.98104
1660,I,"ALOJAMENTO E ALIMENTAÇÃO",,3319,3344,2013-02-26 01:03:52.433146,2013-02-26 01:04:39.110297
1661,55,"ALOJAMENTO",1660,3320,3343,2013-02-26 01:03:52.439977,2013-02-26 01:04:39.106682
1662,55.1,"Hotéis e similares",1661,3321,3330,2013-02-26 01:03:52.44674,2013-02-26 01:04:39.03686
1663,55.10-8,"Hotéis e similares",1662,3322,3329,2013-02-26 01:03:52.454152,2013-02-26 01:04:39.033122
1664,5510-8/01,"Hotéis",1663,3323,3324,2013-02-26 01:03:52.459973,2013-02-26 01:04:39.011698
1665,5510-8/02,"Apart-hotéis",1663,3325,3326,2013-02-26 01:03:52.466786,2013-02-26 01:04:39.02176
1666,5510-8/03,"Motéis",1663,3327,3328,2013-02-26 01:03:52.472415,2013-02-26 01:04:39.029913
1667,55.9,"Outros tipos de alojamento não especificados anteriormente",1661,3331,3342,2013-02-26 01:03:52.479348,2013-02-26 01:04:39.084935
