33903939;ENCARGOS FINANCEIROS INDEDUTÍVEIS - EMPRESAS;A;REGISTRA O VALOR DAS DESPESAS COM CORREÇÃO MONETÁRIA INCIDENTE SOBRE OBRIGAÇÕES, DEVIDAS A PESSOAS JURÍDICAS (NÃO CONSIDERADA COMO DESPESA OPERACIONAL PARA EFEITO DE APURAÇÃO DO LUCRO TRIBUTÁVEL);;;;;;;;;;;;;;;;;;;;;;;;;;;
33903940;PROGRAMA DE ALIMENTAÇÃO DO TRABALHADOR;A;REGISTRA O VALOR DAS DESPESAS COM O FORNECIMENTO DE ALIMENTAÇÃO A EMPREGADOS, EM QUE A PESSOA JURÍDICA POSSUA PROGRAMA DE ALIMENTAÇÃO APROVADO PELO MINISTÉRIO DO TRABALHO E POSSA USUFRUIR BENEFICIO FISCAL;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903941;FORNECIMENTO DE ALIMENTAÇÃO;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM AQUISIÇÃO DE REFEIÇÕES PREPARADAS, INCLUSIVE LANCHES E SIMILARES.;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903943;SERVIÇOS DE ENERGIA ELÉTRICA;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM TARIFAS  DECORRENTES  DA  UTILIZAÇÃO DOS SERVIÇOS DE ENERGIA ELÉTRICA;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903944;SERVIÇOS DE ÁGUA E ESGOTO;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM TARIFAS DECORRENTES  DA  UTILIZAÇÃO DOS SERVIÇOS DE ÁGUA E ESGOTO.;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903945;SERVIÇOS DE GÁS;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM TARIFAS DECORRENTES DA UTILIZAÇÃO DE GÁS CANALIZADO.;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903946;SERVIÇOS DOMÉSTICOS;A;REGISTRA O VALOR DAS DESPESAS COM SERVIÇOS DOMÉSTICOS PRESTADOS POR PESSOA JURÍDICA, SEM VÍNCULO EMPREGATÍCIO, TAIS COMO: COZINHA, LAVAGEM DE ROUPAS E AFINS;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903947;SERVIÇOS DE COMUNICAÇÃO EM GERAL;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM SERVIÇOS DE  COMUNICAÇÃO,  PRESTADOS POR PESSOA JURÍDICA, TAIS COMO: CORREIOS E TELÉGRAFOS, PUBLICAÇÃO DE EDITAIS, EXTRATOS, CONVOCAÇÕES E ASSEMELHADOS DESDE QUE NÃO TENHAM CARÁTER DE PROPAGANDA E AFINS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903948;SERVIÇO DE SELEÇÃO E TREINAMENTO;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM SERVIÇOS PRESTADOS NAS ÁREAS DE INSTRUÇÃO E ORIENTAÇÃO PROFISSIONAL, RECRUTAMENTO E  SELEÇÃO  DE  PESSOAL (CONCURSO PÚBLICO) E TREINAMENTO.;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903949;PRODUÇÕES JORNALÍSTICAS;A;REGISTRA O VALOR DAS  DESPESAS REALIZADAS COM A EDIÇÃO DE JORNAIS REVISTAS, NOTICIÁRIOS E MATERIAIS JORNALÍSTICOS PARA VÍDEOS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903950;SERVIÇO MÉDICO-HOSPITALAR, ODONTOLÓGICO E LABORATORIAIS;A;REGISTRA AS DESPESAS COM SERVIÇOS MÉDICO-HOSPITALARES, ODONTOLÓGICOS E LABORATORIAIS, PRESTADOS POR PESSOA JURÍDICA SEM VÍNCULO EMPREGATÍCIO, TAIS COMO: ANÁLISES CLÍNICAS, CIRURGIAS, CONSULTAS, ECOGRAFIAS, ENDOSCOPIAS, ENFERMAGEM, ESTERILIZAÇÃO, EXAMES DE LABORATÓRIO, RAIO-X, TOMOGRAFIAS, TRATAMENTO ODONTOLÓGICO, ULTRA-SONOGRAFIAS E AFINS (ANEXO II -PT/MPS N° 95, DE 06 DE MARÇO DE 2007, DOU DE 07/03/2007).  ;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903951;SERVIÇOS DE ANÁLISES E PESQUISAS CIENTÍFICAS;A;REGISTRA O VALOR DAS DESPESAS COM SERVIÇOS DE ANÁLISES FÍSICO-QUÍMICAS E PESQUISAS CIENTÍFICAS, NÃO RELACIONADAS COM APOIO AO ENSINO, TAIS COMO: ANÁLISE MINERAL, ANÁLISES DE SOLO, ANÁLISES QUÍMICAS, COLETA DE DADOS EM EXPERIMENTOS, TRATAMENTO E DESTINAÇÃO DE RESÍDUOS E AFINS;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903952;SERVIÇOS DE REABILITAÇÃO PROFISSIONAL;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM SERVIÇOS DE REABILITAÇÃO PROFISSIONAL PRESTADOS POR PESSOA JURÍDICA, COM O OBJETIVO DE PROPORCIONAR AOS INCAPACITADOS (PARCIAL OU TOTALMENTE), OS MEIOS INDICADOS  PARA A REEDUCAÇÃO E READAPTAÇÃO PROFISSIONAL, TAIS COMO: TRANSPORTE E LOCOMOÇÃO URBANA, ALIMENTAÇÃO E INSCRIÇÃO EM CURSOS PROFISSIONALIZANTES, INSTRUMENTOS DE TRABALHO E IMPLEMENTOS PROFISSIONAIS E ÓRTESE E PRÓTESE;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903953;SERVIÇOS DE ASSISTÊNCIA SOCIAL;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM SERVIÇOS  DE  ASSISTÊNCIA SOCIAL PRESTADA A SERVIDORES,  SEGURADOS  CARENTES,  ABRIGADOS, INTERNADOS E A SEUS DEPENDENTES, TAIS COMO: AJUDA DE CUSTO SUPLETIVA -  GÊNEROS  ALIMENTÍCIOS E  OUTROS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903954;SERVIÇOS DE CRECHES E ASSISTÊNCIA PRÉ-ESCOLAR;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM  SERVIÇOS  PRESTADOS  POR  ENTIDADES DE ASSISTÊNCIA SOCIAL PARA ATENDER OS DEPENDENTES DE SERVIDORES DE ENTIDADE, HABILITADOS A USUFRUÍREM DESSE BENEFÍCIO.;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903956;SERVIÇOS DE PERÍCIAS MÉDICAS/ ODONTOLÓGICAS PARA BENEFÍCIOS;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM SERVIÇOS DE PERÍCIAS MÉDICAS POR BENEFÍCIO, DEVIDAS  A  ENTIDADES  MÉDICAS  CREDENCIADAS,  PARA  EXAMES REALIZADOS EM SEGURADOS E/OU SERVIDORES.;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903957;SERVIÇOS DE PROCESSAMENTO DE DADOS;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM SERVIÇOS DE PROCESSAMENTO DE DADOS PRESTADOS POR EMPRESAS ESPECIALIZADAS NA ÁREA DE INFORMÁTICA.;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903958;SERVIÇOS DE TELECOMUNICAÇÕES;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM TARIFAS DECORRENTES  DA  UTILIZAÇÃO DESSES SERVIÇOS, INCLUSIVE TELEFONIA CELULAR, CENTREX 2000 E TARIFA DE HABILITAÇÃO.;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903959;SERVIÇOS DE ÁUDIO, VÍDEO E FOTO;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM SERVIÇOS  DE  FILMAGENS, GRAVAÇÕES, REVELAÇÕES, AMPLIAÇÕES E REPRODUÇÕES DE SONS E IMAGENS, TAIS COMO: CONFECÇÃO DE ÁLBUNS, CONFECÇÃO DE CRACHÁS FUNCIONAIS POR FIRMAS ESPECIALIZADAS, EMOLDURAMENTO DE FOTOGRAFIAS, IMAGENS DE SATÉLITES, REVELAÇÃO DE FILMES, MICROFILMAGEM E AFINS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903961;SERVIÇOS DE SOCORRO E SALVAMENTO;A;REGISTRA O VALOR DAS DESPESAS COM SERVIÇOS PRESTADOS PARA PROTEÇÃO, SOCORRO E SALVAMENTO DE PESSOAS E BENS PÚBLICOS.SERVIÇOS PRESTADOS POR, TAIS COMO:, AMBULÂNCIAS PARTICULARES ? UTI MÓVEIS E AFINS;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903962;SERVIÇOS DE PRODUÇÃO INDUSTRIAL;A;REGISTRA O VALOR DAS DESPESAS COM SERVIÇOS UTILIZADOS NA TRANSFORMAÇÃO BENEFICIAMENTO E INDUSTRIALIZAÇÃO DE MATÉRIAS-PRIMAS QUE RESULTARÃO EM UM PRODUTO FINAL;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903963;SERVIÇOS GRÁFICOS E EDITORIAIS;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM SERVIÇOS DE ARTES GRÁFICAS PRESTADOS POR PESSOA JURÍDICA, TAIS COMO: CONFECÇÃO DE IMPRESSOS EM GERAL, ENCADERNAÇÃO DE LIVROS JORNAIS E REVISTAS, IMPRESSÃO DE JORNAIS, BOLETINS, ENCARTES, FOLDER E ASSEMELHADOS E AFINS                                            ;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903965;SERVIÇOS DE APOIO AO ENSINO;A;REGISTRA O VALOR DAS DESPESAS DE TODOS OS SERVIÇOS UTILIZADOS COM O OBJETIVO DE PROPORCIONAR O DESENVOLVIMENTO E O APERFEIÇOAMENTO DO ENSINO, EM TODOS OS NÍVEIS, INCLUSIVE PESQUISAS EXPERIÊNCIAS E ASSEMELHADOS;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903966;SERVIÇOS JUDICIÁRIOS;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM CUSTAS  PROCESSUAIS DECORRENTES DE AÇÕES JUDICIAIS, DILIGÊNCIAS (INCLUSIVE CONDUÇÃO) SALÁRIOS E HONORÁRIOS DOS AVALIADORES, PERITOS JUDICIAIS E OFICIAIS DE JUSTIÇA E SERVIÇOS DE CARTÓRIO.;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903967;SERVIÇOS FUNERÁRIOS;A;REGISTRA O VALOR DAS DESPESAS COM SERVIÇOS DE REMOÇÕES, SEPULTAMENTOS E TRANSLADAÇÕES;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903969;SEGUROS EM GERAL;A;REGISTRA O VALOR  DAS  DESPESAS  REALIZADAS COM  PRÊMIOS  PAGOS  POR  SEGUROS  DE QUALQUER NATUREZA, INCLUSIVE COBERTURA DE DANOS CAUSADOS A PESSOAS OU BENS DE TERCEIROS, PRÊMIOS DE SEGUROS DE BENS DO ESTADO OU DE TERCEIROS, SEGURO OBRIGATÓRIO DE VEÍCULOS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903970;CONFECÇÃO DE UNIFORMES, BANDEIRAS E FLÂMULAS;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM SERVIÇOS NA CONFECÇÃO DE, TAIS COMO: BANDEIRAS, BRASÕES, ESTANDARTES, FLÂMULAS, UNIFORMES (INCLUSIVE AS DESPESAS RELACIONADAS COM AUXÍLIO FARDAMENTO DESCRITOS NA LEI Nº 8.237/91) E AFINS.                                        ;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903971;CONFECÇÃO DE MATERIAL DE ACONDICIONAMENTO E EMBALAGEM;A;REGISTRA O VALOR DAS DESPESAS COM SERVIÇOS UTILIZADOS NA CONFECÇÃO DE MATERIAIS DESTINADOS A PRESERVAÇÃO, ACOMODAÇÃO OU EMBALAGEM DE PRODUTOS DIVERSOS, TAIS COMO: BOLSAS, CAIXAS, MOCHILAS, SACOLAS E AFINS;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903972;VALE-TRANSPORTE;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM AQUISIÇÃO DE  VALE-TRANSPORTE   PARA OS SERVIDORES.;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903973;TRANSPORTE DE SERVIDORES / EMPREGADOS;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM  SERVIÇOS  PRESTADOS  POR  EMPRESAS PARA TRANSPORTAR SERVIDORES.;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903974;FRETES E TRANSPORTES DE ENCOMENDAS;A;REGISTRA  O  VALOR  DAS  DESPESAS  REALIZADAS /COM  SERVIÇOS  DE   TRANSPORTE DE ALUNOS, DE MERCADORIAS E PRODUTOS DIVERSOS, PRESTADOS POR PESSOA JURÍDICA.;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903977;VIGILÂNCIA OSTENSIVA MONITORADA;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM SERVIÇOS DE  VIGILÂNCIA E  SEGURANÇASEGURANÇA DE REPARTIÇÕES PÚBLICAS, DE AUTORIDADES (NOS CASOS EM QUE O CONTRATO NÃO ESPECIFIQUE O QUANTITATIVO FÍSICO DO PESSOAL A SER UTILIZADO).;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903978;LIMPEZA E CONSERVAÇÃO;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM SERVIÇOS DE  LIMPEZA,  HIGIENIZAÇÃO, CONSERVAÇÃO E ASSEIOASSEIO DOS ÓRGÃOS PÚBLICOS (NOS CASOS EM QUE O CONTRATO NÃO ESPECIFIQUE O QUANTITATIVO FÍSICO DO PESSOAL A SER UTILIZADO);;;;;;;;;;;;;;;;;;;;;;;;;;;
33421800;AUXÍLIO FINANCEIRO A ESTUDANTES;A;INCLUSÃO  - ATUALIZAÇÃO DA PORTARIA 163 EM 25.08.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;
33910000;APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO ENTRE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL;S;REPRESENTA O SOMATÓRIO DOS VALORES REALIZADOS EM OUTRAS DESPESAS CORRENTES, SOB A MODALIDADE DE APLICAÇÕES DIRETAS DECORRENTE DE OPERAÇÃO ENTRE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL ;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903979;SERVIÇO DE APOIO ADMINISTRATIVO, TÉCNICO E OPERACIONAL;A;REGISTRA O VALOR  DAS  DESPESAS  REALIZADAS COM  SERVIÇOS  PRESTADOS  POR  PESSOA JURÍDICA A TÍTULO DE APOIO AS ATIVIDADES ADMINISTRATIVAS, TÉCNICAS   E OPERACIONAISOPERACIONAIS DOS ÓRGÃOS PÚBLICOS, NOS CASOS EM QUE O CONTRATO NÃO ESPECIFIQUE O QUANTITATIVO FÍSICO DO PESSOAL A SER UTILIZADO, A SABER: ASSISTÊNCIA TÉCNICA, COMISSÁRIA AÉREA E APOIO SOLO, JARDINAGEM, OPERADORES DE MÁQUINAS E MOTORISTAS, RECEPCIONISTAS E AFINS;;;;;;;;;;;;;;;;;;;;;;;;;;;
45909160;SENTENÇAS JUDICIAIS;A;REGISTRA O  VALOR DAS  DESPESAS RESULTANTES DE: A) PAGAMENTO DE PRECATÓRIOS;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903983;SERVIÇOS DE CÓPIAS E REPRODUÇÃO DE DOCUMENTOS;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM SERVIÇOS DE CÓPIAS XEROGRÁFICAS E REPRODUÇÃO DE DOCUMENTOS,  INCLUSIVE  A  LOCAÇÃO  E  A  MANUTENÇÃO  DE EQUIPAMENTOS REPROGRÁFICOS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903988;SERVIÇOS DE PUBLICIDADE E PROPAGANDA;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM SERVIÇOS DE PROPAGANDA PRESTADOS POR PESSOA JURÍDICA, INCLUINDO A GERAÇÃO E A DIVULGAÇÃO POR MEIO DOS VEÍCULOS DE COMUNICAÇÃO. ;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903990;SERVIÇOS DE PUBLICIDADE LEGAL;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM SERVIÇOS DE PUBLICIDADE LEGAL, QUE  SE REALIZA EM OBEDIÊNCIA A PRESCRIÇÃO DE LEIS, DECRETOS, PORTARIAS,   INSTRUÇÕES, ESTATUTOS, REGIMENTOS OU REGULAMENTOS INTERNOS;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903994;AQUISIÇÃO DE SOFTWARES DE APLICAÇÃO;A;REGISTRA   O   VALOR  DAS  DESPESAS  REALIZADAS COM  AQUISIÇÃO  DE  PROGRAMAS  DE PROCESSAMENTO DE DADOS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903995;MANUTENÇÃO E CONSERVAÇÃO DE EQUIPAMENTOS DE  PROCESSAMENTO DE DADOS;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM SERVIÇOS MANUTENÇÃO E CONSERVAÇÃO DE EQUIPAMENTOS DE PROCESSAMENTO DE  DADOS - HARDWARE.;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903996;OUTROS SERVIÇOS DE TERCEIRO PESSOA JURÍDICA  - PAGAMENTO ANTECIPADO;A;REGISTRAR AS DESPESAS COM PAGAMENTO ANTECIPADO DE OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA, PARA POSTERIOR PRESTAÇÃO DE CONTAS;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903997;DESPESAS DE TELEPROCESSAMENTO;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM SERVIÇOS DE TELEPROCESSAMENTO, TAIS COMO: LOCAÇÃO DE CIRCUITO DE DADOS LOCAIS OU INTERURBANOS PARA ATENDIMENTO DE NOS DE COMUTAÇÃO, CONCENTRAÇÃO E NOS DE ACESSO DA REDE DE COMUNICAÇÃO, SERVIÇOS DE REDE PRIVATIVA VIRTUAL, SLDD, TOPNET, DATASATPLUS, DATASAT-BI, ATMNET, INTERNET, IP DIRETO, STM400, FASTNET, RERNAV E AFINS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903999;OUTROS SERVIÇOS DE TERCEIROS -PESSOA JURÍDICA;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM SERVIÇOS DE NATUREZA EVENTUAL,   NÃO CONTEMPLADOS EM SUBITENS ESPECÍFICOS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
33904600;AUXÍLIO ALIMENTAÇÃO;S;REPRESENTA O SOMATÓRIO DOS VALORES DAS DESPESAS REALIZADAS COM AUXÍLIO-ALIMENTAÇÃO PAGO EM PECÚNIA DIRETAMENTE AOS SERVIDORES OU EMPREGADOS DA ADMINISTRAÇÃO PÚBLICA DIRETA E INDIRETA;;;;;;;;;;;;;;;;;;;;;;;;;;;
33904601;INDENIZAÇÃO AUXÍLIO ALIMENTAÇÃO;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM A INDENIZAÇÃO DE AUXÍLIO-ALIMENTAÇÃO.;;;;;;;;;;;;;;;;;;;;;;;;;;;
33904700;OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS;S;REPRESENTA O SOMATÓRIO DOS VALORES DAS DESPESAS DECORRENTES DO PAGAMENTO DE TRIBUTOS E CONTRIBUIÇÕES SOCIAIS E ECONÔMICAS (IMPOSTO DE RENDA, ICMS, IPVA, IPTU, TAXA DE LIMPEZA, COFINS, PIS/PASEP, CPMF, ETC), EXCETO AS INCIDENTES SOBRE A FOLHA DE SALÁRIOS, CLASSIFICADA COMO OBRIGAÇÕES PATRONAIS, BEM COMO OS ENCARGOS RESULTANTES DO PAGAMENTO COM ATRASO DAS OBRIGAÇÕES DE QUE TRATA ESTE ELEMENTO DE DESPESA;;;;;;;;;;;;;;;;;;;;;;;;;;;
33904702;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - IPTU - RPPS;A;REGISTRA O VALOR DA DESPESA COM IMPOSTO INCIDENTE SOBRE PROPRIEDADE PREDIAL E TERRITORIAL URBANA - IPTU (ANEXO II -PT/MPS N° 95, DE 06 DE MARÇO DE 2007, DOU DE 07/03/2007).  ;;;;;;;;;;;;;;;;;;;;;;;;;;;
33904703;IMPOSTO DE RENDA - RPPS;A;REGISTRA O VALOR DA DESPESA COM IMPOSTO INCIDENTE SOBRE RENDIMENTOS AUFERIDOS PELA PESSOA JURÍDICA - IRPJ (ANEXO II -PT/MPS N° 95, DE 06 DE MARÇO DE 2007, DOU DE 07/03/2007).  ;;;;;;;;;;;;;;;;;;;;;;;;;;;
33913016;MATERIAL DE EXPEDIENTE - INTRA-ORÇAMENTÁRIO;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM OS MATERIAIS UTILIZADOS  DIRETAMENTE NOS TRABALHOS ADMINISTRATIVOS, OPERAÇÕES INTRA ORÇAMENTÁRIAS. ;;;;;;;;;;;;;;;;;;;;;;;;;;;
33904708;IMPOSTO SOBRE SERVIÇO DE QUALQUER NATUREZA - ISSQN - RPPS;A;REGISTRA O VALOR DA DESPESA COM IMPOSTO INCIDENTE SOBRE SERVIÇOS DE QUALQUER NATUREZA - ISSQN (ANEXO II -PT/MPS N° 95, DE 06 DE MARÇO DE 2007, DOU DE 07/03/2007).  ;;;;;;;;;;;;;;;;;;;;;;;;;;;
33904712;CONTRIBUIÇÃO PARA O PIS/PASEP;A;REGISTRA O VALOR DA DESPESA REALIZADAS COM CONTRIBUIÇÃO PARA O PROGRAMA DE INTEGRAÇÃO SOCIAL (PIS) OU PARA O PROGRAMA DE FORMAÇÃO DO PATRIMÔNIO DO SERVIDOR PÚBLICO (PASEP) INCIDENTE SOBRE A FOLHA DE PAGAMENTOS E OPERAÇÕES DE VENDA.;;;;;;;;;;;;;;;;;;;;;;;;;;;
33904715;MULTAS - RPPS;A;REGISTRA O VALOR DA DESPESA COM MULTAS RESULTANTES DO PAGAMENTO COM ATRASO DAS OBRIGAÇÕES TRIBUTÁRIAS ECONTRIBUTIVAS, COMO TAMBÉM ÀS MULTAS PAGAS PELO DESCUMPRIMENTO DE OBRIGAÇÕES ACESSÓRIAS EXIGIDAS PELA LEGISLAÇÃO TRIBUTÁRIA (ANEXO II -PT/MPS N° 95, DE 06 DE MARÇO DE 2007, DOU DE 07/03/2007).  ;;;;;;;;;;;;;;;;;;;;;;;;;;;
33904718;CONTRIBUIÇÕES PREVIDENCIÁRIAS - SERVIÇOS DE TERCEIROS;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM CONTRIBUIÇÕES PREVIDENCIÁRIAS  SOBRE SERVIÇOS DE TERCEIROS PESSOAS FÍSICAS   CONTRATADAS PARA A EXECUÇÃO DE SERVIÇOS, SEM VÍNCULO COM A ADMINISTRAÇÃO, CONFORME PARECER SOF/DESOC 101 DE 17/12/1997.;;;;;;;;;;;;;;;;;;;;;;;;;;;
33904799;OUTRAS OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS;A;REGISTRA O VALOR DA DESPESA REALIZADAS COM OUTRAS OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
33904800;OUTROS AUXÍLIOS FINANCEIROS A PESSOA FÍSICA;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM A CONCESSÃO DE AUXÍLIO FINANCEIRO DIRETAMENTE A PESSOAS FÍSICAS, SOB AS MAIS DIVERSAS MODALIDADES, TAIS COMO AJUDA OU APOIO FINANCEIRO E SUBÍDIO OU COMPLAMENTAÇÃO NA AQUISIÇÃO DE BENS, NÃO CLASSIFICADOS EXPLÍCITA OU IMPLICITAMENTE EM OUTROS ELEMENTOS DE DESPESA, OBSERVADO O DISPOSTO NO ART.26 DA LEI COMPLEMENTAR N° 101, DE 2000;;;;;;;;;;;;;;;;;;;;;;;;;;;
33904900;AUXÍLIO TRANSPORTE;S;REPRESENTA O SOMATÓRIO DOS VALORES DAS DESPESAS COM AUXÍLIO-TRANSPORTE PAGO EM PECÚNIA DIRETAMENTE AOS SERVIDORES OU EMPREGADOS DA ADMINISTRAÇÃO PÚBLICA DIRETA E INDIRETA, DESTINADO AO CUSTEIO PARCIAL DAS DESPESAS REALIZADAS COM TRANSPORTE COLETIVO MUNICIPAL, INTERMUNICIPAL OU INTERESTADUAL NOS DESLOCAMENTOS DE SUAS RESIDÊNCIAS PARA OS LOCAIS DE TRABALHO E VICE-VERSA, OU TRABALHO-TRABALHO NOS CASOS DE ACUMULAÇÃO LÍCITA DE CARGOS OU EMPREGOS;;;;;;;;;;;;;;;;;;;;;;;;;;;
33904901;INDENIZAÇÃO AUXÍLIO TRANSPORTE;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM A INDENIZAÇÃO DE AUXÍLIO TRANSPORTE.;;;;;;;;;;;;;;;;;;;;;;;;;;;
33909100;SENTENÇAS JUDICIAIS;S;REPRESENTA O SOMATÓRIO  DOS VALORES DAS DESPESAS CORRENTES RESULTANTES DE: A) PAGAMENTO DE PRECATÓRIOS, EM CUMPRIMENTO AO DISPOSTO NO ART. 100 E SEUS PARÁGRAFOS DA CONSTITUIÇÃO, E NO ART. 78 DO ADCT; B) CUMPRIMENTO DE SENTENÇAS JUDICIAIS TRANSITADAS EM JULGADO, DE EMPRESAS PÚBLICAS E SOCIEDADES DE ECONOMIA MISTA, INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL; C) CUMPRIMENTO DE SENTENÇAS  JUDICIAIS, TRANSITADAS EM JULGADO, DE PEQUENO VALOR, NA FORMA DEFINIDA EM LEI, NOS TERMOS DO § 3° DO ART.100 DA CONSTITUIÇÃO;;;;;;;;;;;;;;;;;;;;;;;;;
33913100;PREMIAÇÕES CULTURAIS, ARTÍSTICAS, CIENTÍFICAS, DESPORTIVAS E OUTRAS - INTRA-ORÇAMENTÁRIO;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM A AQUISIÇÃO DE PRÊMIOS, CONDECORAÇÕES, MEDALHAS, TROFÉUS, ETC, BEM COMO COM O PAGAMENTO DE PRÊMIOS EM PECÚNIA, OPERAÇÕES INTRA ORÇAMENTÁRIAS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
33909101;SENTENÇAS PARA CRÉDITOS ALIMENTÍCIOS/ SENTENÇAS JUDICIAIS TRANSITADAS EM JULGADO;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM SENTENÇAS JUDICIÁRIAS RELATIVAS A PENSÕES OU CRÉDITOS DE NATUREZA ALIMENTÍCIA E DE SENTENÇAS JUDICIAIS TRANSITADAS EM JULGADO DE PEQUENO VALOR, NA FORMA DEFINIDA EM LEI, NOS TERMOS DO § 3° DO ART. 100 DA CONSTITUIÇÃO FEDERAL.;;;;;;;;;;;;;;;;;;;;;;;;;;;
33909102;PRECATÓRIOS INCLUÍDOS NA LEI ORÇAMENTÁRIA;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS  COM  PRECATÓRIOS JUDICIAIS INCLUÍDOS NA LEI DO ORÇAMENTO (CUSTAS PROCESSUAIS, HONORÁRIOS ADVOCATÍCIOS DEFINIDOS EM JUÍZO, ETC.).;;;;;;;;;;;;;;;;;;;;;;;;;;;
