code;specification;kind;docket;status;;;
72102901;CONTRIBUIÇÃO PATRONAL PARA O REGIME PRÓPRIO DE PREVIDÊNCIA - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITA ORIUNDA DA PARTICIPAÇÃO DOS ENTES, SUAS AUTARQUIAS E FUNDAÇÕES PÚBLICAS PARA O CUSTEIO DO PLANO DE SEGURIDADE SOCIAL DO SERVIDOR, CONFORME DISPOSTO NA LEI NO 10.887, DE 18 DE JUNHO DE 2004, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS.;A;;;
72102903;CONTRIBUIÇÃO PATRONAL ? INATIVO CIVIL - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITA DE CONTRIBUIÇÃO DE ENTIDADES PARA INSTITUTOS DE PREVIDÊNCIA SOCIAL, RELATIVA A SERVIDOR INATIVO CIVIL, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS.;A;;;
72102905;CONTRIBUIÇÃO PATRONAL ? PENSIONISTA CIVIL - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA  DE CONTRIBUIÇÃO DE ENTIDADES PARA INSTITUTOS DE PREVIDÊNCIA SOCIAL, RELATIVA A PENSIONISTA CIVIL, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
76004700;SERVIÇOS DE ILUMINAÇÃO - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA DE SERVIÇOS DE ILUMINAÇÃO PÚBLICA, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
73140000;LAUDÊMIOS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR TOTAL DA ARRECADAÇÃO COM PENSÃO OU PRÊMIO QUE O FOREIRO PAGA, QUANDO HÁ ALIENAÇÃO DO RESPECTIVO PRÉDIO POR PARTE DA PESSOA QUE RECEBE POR ENFITEUSE O DOMÍNIO DO IMÓVEL, EXCETO NOS CASOS DE SUCESSÃO HEREDITÁRIA, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS.;A;;;
72102913;CONTRIBUIÇÃO PREVIDENCIÁRIA PARA AMORTIZAÇÃO DO DÉFICIT ATUARIAL - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITA DECORRENTE DA APLICAÇÃO, DURANTE DETERMINADO PERÍODO, DE ALÍQUOTA SUPLEMENTAR PREVISTA EM LEI, PARA A AMORTIZAÇÃO DO DÉFICIT ATUARIAL DO REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR ? RPPS, A FIM DE EQUILIBRAR O PLANO DE PREVIDÊNCIA, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS.;A;;;
76001700;SERVIÇOS AGROPECUÁRIOS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR  DA ARRECADAÇÃO DE RECEITA COM SERVIÇOS DE ATIVIDADES E INFRA-ESTRUTURA AGROPECUÁRIAS, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
72102915;CONTRIBUIÇÃO PREVIDENCIÁRIA EM REGIME DE PARCELAMENTO DE DÉBITOS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITAS DE CONTRIBUIÇÕES ORIGINÁRIAS DE PARCELAMENTO ADMINISTRATIVO DOS CRÉDITOS PREVIDENCIÁRIOS NÃO RECOLHIDOS AOS COFRES DO RPPS NO SEU VENCIMENTO, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS.;A;;;
76000501;SERVIÇOS HOSPITALARES - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR  DA ARRECADAÇÃO DA RECEITA DE PRESTAÇÃO DE  SERVIÇOS DE HOSPITAL EM GERAL OU ESPECIALIZADO, MATERNIDADE, CENTRO DE REABILITAÇÃO, ETC, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
72102991;CONTRIBUIÇÃO PATRONAL DE SERVIDOR ATIVO CIVIL - INTRA-ORÇAMENTÁRIAS - DE EXERCÍCIOS ANTERIORES;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA   DE CONTRIBUIÇÕES PATRONAIS DE SERVIDOR ATIVO CIVIL DE ENTIDADES PARA INSTITUTOS DE PREVIDÊNCIA SOCIAL, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS- DE EXERCÍCIOS ANTERIORES;A;;;
73230000;PARTICIPAÇÕES - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR  DA ARRECADAÇÃO  DA RECEITA PROVENIENTES DE RESULTADOS EM EMPRESAS DE CAPITAL LIMITADO NAS QUAIS O MUNICÍPIO TENHA PARTICIPAÇÃO, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
72102993;CONTRIBUIÇÃO PATRONAL ? PENSIONISTA CIVIL - INTRA-ORÇAMENTÁRIAS- DE EXERCÍCIOS ANTERIORES;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA  DE CONTRIBUIÇÃO DE ENTIDADES PARA INSTITUTOS DE PREVIDÊNCIA SOCIAL, RELATIVA A PENSIONISTA CIVIL, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS - DE EXERCÍCIOS ANTERIORES;A;;;
76000504;SERVIÇOS AMBULATORIAIS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR  DA ARRECADAÇÃO DA RECEITA DE SERVIÇOS AMBULATORIAIS, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
72102994;CONTRIBUIÇÃO DE SERVIDOR ATIVO - PESSOAL CIVIL - INTRA-ORÇAMENTÁRIAS- DE EXERCÍCIOS ANTERIORES;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA   DE CONTRIBUIÇÕES  DE SERVIDOR ATIVO CIVIL PARA INSTITUTOS DE PREVIDÊNCIA SOCIAL, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS- DE EXERCÍCIOS ANTERIORES;A;;;
72102995;CONTRIBUIÇÃO DE SERVIDOR INATIVO - PESSOAL CIVIL - INTRA-ORÇAMENTÁRIAS- DE EXERCÍCIOS ANTERIORES;A;REGISTRA O VALOR  DA ARRECADAÇÃO DA RECEITA   DE CONTRIBUIÇÕES  DE SERVIDOR INATIVO CIVIL PARA INSTITUTOS DE PREVIDÊNCIA SOCIAL, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS- DE EXERCÍCIOS ANTERIORES;A;;;
72102996;CONTRIBUIÇÃO DE PENSIONISTA - PESSOAL  CIVIL - INTRA-ORÇAMENTÁRIAS- DE EXERCÍCIOS ANTERIORES;A;REGISTRA O VALOR  DA ARRECADAÇÃO DA RECEITA   DE CONTRIBUIÇÕES  DE PENSIONISTA CIVIL PARA INSTITUTOS DE PREVIDÊNCIA SOCIAL, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS- DE EXERCÍCIOS ANTERIORES;A;;;
72109900;OUTRAS CONTRIBUIÇÕES SOCIAIS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR  DA ARRECADAÇÃO DA RECEITA  DAS DEMAIS CONTRIBUIÇÕES SOCIAIS NÃO CONTEMPLADAS NOS ITENS ANTERIORES, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
72200000;CONTRIBUIÇÕES ECONÔMICAS - INTRA-ORÇAMENTÁRIAS;S;REPRESENTA O SOMATÓRIO  DOS VALORES DA ARRECADAÇÃO COM CONTRIBUIÇÕES PARAFISCAIS DE ORDEM ECONÔMICA., DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
72200300;CONTRIBUIÇÕES PARA O DESENVOLVIMENTO E APERFEIÇOAMENTO DAS ATIVIDADES DE FISCALIZAÇÃO - INTRA-ORÇAMENTÁRIAS;S;REPRESENTA O SOMATÓRIO DA ARRECADAÇÃO DE RECEITA DE CONTRIBUIÇÕES ECONÔMICAS PARA FINANCIAR O REAPARELHAMENTO E O REEQUIPAMENTO E A ATENDER AOS DEMAIS ENCARGOS ESPECÍFICOS INERENTES AO DESENVOLVIMENTO E AO APERFEIÇOAMENTO DAS ATIVIDADES DE FISCALIZAÇÃO DOS TRIBUTOS, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
72200399;OUTRAS CONTRIBUIÇÕES PARA O DESENVOLVIMENTO E APERFEIÇOAMENTO DAS ATIVIDADES DE FISCALIZAÇÃO - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DE OUTRAS CONTRIBUIÇÕES PARA O DESENVOLVIMENTO E APERFEIÇOAMENTO DAS ATIVIDADES DE FISCALIZAÇÃO, NÃO CLASSIFICADAS NOS ITENS ANTERIORES, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS.;A;;;
72202900;CONTRIBUIÇÃO   PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA  DAS CONTRIBUIÇÕES PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA NOS MUNICÍPIOS, NOS TERMOS DO ARTIGO 149-A DA CONSTITUIÇÃO  FEDERAL, COM REDAÇÃO DADA PELA EMENDA CONSTITUCIONAL Nº 39, DE 19/12/2002, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS, ;A;;;
72209900;OUTRA CONTRIBUIÇÕES ECONÔMICAS - INTRA-ORÇAMENTÁRIAS;S;REPRESENTA O SOMATÓRIO DA ARRECADAÇÃO DA RECEITA    DE OUTRAS CONTRIBUIÇÕES  ECONÔMICAS NÃO CLASSIFICADAS  NOS  ITENS ANTERIORES, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
72209901;OUTRAS CONTRIBUIÇÕES ECONÔMICAS ? PRINCIPAL - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DO PRINCIPAL DE OUTRAS CONTRIBUIÇÕES ECONÔMICAS DE NATUREZA EVENTUAL PARA AS QUAIS NÃO HÁ CONTAS ESPECÍFICAS, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS.;A;;;
73000000;RECEITA PATRIMONIAL - INTRA-ORÇAMENTÁRIAS;S;REPRESENTA O SOMATÓRIO DOS VALORES DA ARRECADAÇÃO DA RECEITA PATRIMONIAL REFERENTE AO RESULTADO FINANCEIRO DA FRUIÇÃO DO PATRIMÔNIO, SEJA DECORRENTE DE BENS IMOBILIÁRIOS OU MOBILIÁRIOS, SEJA DE PARTICIPAÇÃO SOCIETÁRIA., DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
73100000;RECEITAS IMOBILIÁRIAS - INTRA-ORÇAMENTÁRIAS;S;REPRESENTA O SOMATÓRIO  DOS VALORES DA ARRECADAÇÃO PROVENIENTES DA UTILIZAÇÃO,  POR TERCEIROS, DE BENS IMÓVEIS PERTENCENTES AO SETOR PÚBLICO, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
73110000;ALUGUÉIS - INTRA-ORÇAMENTÁRIAS;S;REPRESENTA O SOMATÓRIO DOS VALORES DAS RECEITAS ARRECADADAS PROVENIENTES DO PAGAMENTO DE ALUGUÉIS PELA UTILIZAÇÃO DE PRÓPRIOS DO PODER PÚBLICO, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
73110100;ALUGUÉIS DE IMÓVEIS URBANOS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA  ARRECADAÇÃO DA RECEITA   DE ALUGUÉIS DE IMÓVEIS URBANOS PRÓPRIOS DO PODER PÚBLICO, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
73110200;ALUGUÉIS DE IMÓVEIS RURAIS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA  ARRECADAÇÃO  DA RECEITA  DE ALUGUÉIS DE IMÓVEIS RURAIS PRÓPRIOS DO PODER PÚBLICO, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
73119900;OUTRAS RECEITAS DE ALUGUÉIS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR  DA ARRECADAÇÃO  DA RECEITA DE OUTROS ALUGUEIS, NÃO ENQUADRADOS NOS ITENS ANTERIORES, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
73120000;ARRENDAMENTOS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR  DA ARRECADAÇÃO  DA RECEITA COM O CONTRATO PELO QUAL O PODER PÚBLICO CEDE A TERCEIROS, POR TEMPO CERTO E PREÇO, O USO E GOZO DE DETERMINADA ÁREA, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
73130000;FOROS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR TOTAL DA ARRECADAÇÃO COM A QUANTIA OU PENSÃO PAGA PELA PESSOA QUE RECEBE POR ENFITEUSE O DOMÍNIO ÚTIL DE UM IMÓVEL, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS.;A;;;
73150000;TAXA DE OCUPAÇÃO DE IMÓVEIS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR  DA ARRECADAÇÃO  DA RECEITA DE TAXA DE OCUPAÇÃO DE IMÓVEIS DEVIDA POR SEUS OCUPANTES, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
73190000;OUTRAS RECEITAS IMOBILIÁRIAS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR  DA ARRECADAÇÃO COM OUTRAS RECEITAS QUE TEM ORIGEM NA FRUIÇÃO DO PATRIMÔNIO IMOBILIÁRIO, NÃO ENQUADRADAS NOS ITENS ANTERIORES, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
73200000;RECEITAS DE VALORES MOBILIÁRIOS - INTRA-ORÇAMENTÁRIAS;S;REPRESENTA O SOMATÓRIO DOS VALORES DA ARRECADAÇÃO DE RECEITAS DECORRENTES DE VALORES MOBILIÁRIOS, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
73210000;JUROS DE TÍTULOS DE RENDA - INTRA-ORÇAMENTÁRIAS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECCADAÇÃO DA RECEITA COM JUROS DE TÍTULO DE RENDA, PROVENIENTES DE APLICAÇÕES NO MERCADO FINANCEIRO. INCLUI O RESULTADO  DAS  APLICAÇÕES EM TÍTULOS PÚBLICOS, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
73220000;DIVIDENDOS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR  DA ARRECADAÇÃO   DA RECEITA DE LUCROS LÍQUIDOS PELA PARTICIPAÇÃO EM SOCIEDADES MERCANTIS CORRESPONDENTES A CADA UMA DAS AÇÕES FORMADORAS DO SEU CAPITAL, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
73290000;OUTRAS RECEITAS DE VALORES MOBILIÁRIOS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DE OUTRAS RECEITAS DE VALORES MOBILIÁRIOS, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
73300000;RECEITA DE CONCESSÕES E PERMISSÕES - INTRA-ORÇAMENTÁRIAS;S;REPRESENTA O SOMATÓRIO  DOS VALORES DA ARRECADAÇÃO DE RECEITAS ORIGINADAS DA  CONCESSÃO OU PERMISSÃO AO PARTICULAR DO DIREITO DE EXPLORAÇÃO DE SERVIÇOS PÚBLICOS, OS QUAIS ESTÃO SUJEITOS AO CONTROLE, FISCALIZAÇÃO E  REGULAÇÃO DO PODER PÚBLICO, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
73310000;RECEITA DE CONCESSÕES E PERMISSÕES ? SERVIÇOS - INTRA-ORÇAMENTÁRIAS;S;REPRESENTA O SOMATÓRIO DA ARRECADAÇÃO DE RECEITA DE CONCESSÕES E PERMISSÕES DO DIREITO DE EXPLORAÇÃO DE SERVIÇOS PÚBLICOS, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS.;A;;;
73310100;RECEITA DE CONCESSÕES E PERMISSÕES ? SERVIÇOS DE TRANSPORTE - INTRA-ORÇAMENTÁRIAS;S;REPRESENTA O SOMATÓRIO DA ARRECADAÇÃO DE RECEITA DE CONCESSÕES E PERMISSÕES DO DIREITO DE EXPLORAÇÃO DE SERVIÇOS PÚBLICOS DE TRANSPORTE, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS.;A;;;
73310199;OUTRAS RECEITAS DE CONCESSÕES E PERMISSÕES ? SERVIÇOS DE TRANSPORTE - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DE OUTRAS RECEITAS DE CONCESSÕES E PERMISSÕES DE SERVIÇOS DE TRANSPORTES, NÃO PREVISTAS NOS ITENS ANTERIORES, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS.;A;;;
73310200;RECEITA DE CONCESSÕES E PERMISSÕES ? SERVIÇOS DE COMUNICAÇÃO - INTRA-ORÇAMENTÁRIAS;S;REPRESENTA O SOMATÓRIO DA ARRECADAÇÃO DE RECEITA DE CONCESSÕES E PERMISSÕES DO DIREITO DE EXPLORAÇÃO DE SERVIÇOS COMUNICAÇÕES, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS.;A;;;
73310299;OUTRAS RECEITAS DE CONCESSÕES E PERMISSÕES ? SERVIÇOS DE COMUNICAÇÃO - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DE OUTRAS RECEITAS DE CONCESSÕES E PERMISSÕES DE SERVIÇOS DE COMUNICAÇÃO, NÃO PREVISTAS NOS ITENS ANTERIORES, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS.;A;;;
73310300;RECEITA DE OUTORGA PARA EXPLORAÇÃO DOS SERVIÇOS DE ENERGIA ELÉTRICA - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITA DE CONCESSÕES E PERMISSÕES DE USO DO BEM PÚBLICO, PARA EXPLORAÇÃO DE APROVEITAMENTO ENERGÉTICO DOS CURSOS DE ÁGUA, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS..;A;;;
73319900;OUTRAS RECEITAS DE CONCESSÕES E PERMISSÕES ? SERVIÇOS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DE OUTRAS RECEITAS DE CONCESSÕES E PERMISSÕES DE SERVIÇOS PÚBLICOS, NÃO PREVISTAS NOS ITENS ANTERIORES, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS..;A;;;
73320000;RECEITA DE CONCESSÕES E PERMISSÕES ? EXPLORAÇÃO DE RECURSOS NATURAIS - INTRA-ORÇAMENTÁRIAS;S;REPRESENTA O SOMATÓRIO DA ARRECADAÇÃO DE RECEITA DE CONCESSÕES E PERMISSÕES DO DIREITO DE EXPLORAÇÃO DE RECURSOS NATURAIS, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS..;A;;;
73329900;OUTRAS RECEITAS DE CONCESSÕES E PERMISSÕES ? RECURSOS NATURAIS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DE OUTRAS RECEITAS DE CONCESSÕES E PERMISSÕES DE RECURSOS NATURAIS, NÃO PREVISTAS NOS ITENS ANTERIORES, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS.;A;;;
73330000;RECEITA DE CONCESSÕES E PERMISSÕES ? DIREITOS DE USO DE BENS PÚBLICOS - INTRA-ORÇAMENTÁRIAS;S;REPRESENTA O SOMATÓRIO DOS VALORES DA ARRECADAÇÃO DE RECEITA DE CONCESSÕES E PERMISSÕES DE DIREITOS DE USO DE BENS PÚBLICOS, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
73330100;RECEITA DE CONCESSÃO DE DIREITO REAL DE USO DE ÁREA PÚBLICA - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITA AUFERIDA EM FUNÇÃO DO PAGAMENTO FEITO POR TERCEIROS PELA UTILIZAÇÃO E EXPLORAÇÃO DE ÁREA PÚBLICA. OS RECURSOS ARRECADADOS SERÃO DESTINADOS AO FINANCIAMENTO DAS DESPESAS DO ÓRGÃO CONCEDENTE, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
73339900;OUTRAS RECEITAS DE CONCESSÕES E PERMISSÕES ? DIREITOS DE USO DE BENS PÚBLICOS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITA DE OUTORGA DE DIREITOS DE USO DE OUTROS BENS PÚBLICOS, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
73390000;DEMAIS RECEITAS DE CONCESSÕES E PERMISSÕES - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DAS DEMAIS RECEITAS DE CONCESSÕES E PERMISSÕES, NÃO CLASSIFICADAS NOD ITENS ANTERIORES, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
73900000;OUTRAS RECEITAS PATRIMONIAIS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR  DA ARRECADAÇÃO COM OUTRAS RECEITAS PATRIMONIAIS NÃO ENQUADRADAS NOS ITENS ANTERIORES, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
74000000;RECEITA AGROPECUÁRIA - INTRA-ORÇAMENTÁRIAS;S;REPRESENTA O SOMATÓRIO DOS VALORES DA ARRECADAÇÃO DA RECEITA DE PRODUÇÃO  VEGETAL, ANIMAL E DERIVADOS E OUTROS, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
74100000;RECEITA DA PRODUÇÃO VEGETAL - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO  DAS RECEITAS DECORRENTES DE LAVOURAS  PERMANENTES, TEMPORÁRIAS E ESPONTÂNEAS (OU NATIVAS), SILVICULTURA E   EXTRAÇÃO DE PRODUTOS VEGETAIS, VENDA DE SEMENTES, MUDAS OU ASSEMELHADOS, DESDE QUE REALIZADAS DIRETAMENTE PELO PRODUTOR, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
74200000;RECEITA DA PRODUÇÃO ANIMAL E DERIVADOS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO  DAS RECEITAS DE PRODUÇÃO ANIMAL E    DERIVADOS, DECORRENTES DE ATIVIDADES DE EXPLORAÇÃO ECONÔMICA DE PECUÁRIA DE GRANDE PORTE, PECUÁRIA DE MÉDIO PORTE, AVES E ANIMAIS DE PEQUENO PORTE, CAÇA E PESCA, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
74900000;OUTRAS RECEITAS AGROPECUÁRIAS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR  DA ARRECADAÇÃO COM OUTRAS RECEITAS AGROPECUÁRIAS NÃO ENQUADRADAS NOS ITENS ANTERIORES, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
75000000;RECEITA INDUSTRIAL - INTRA-ORÇAMENTÁRIAS;S;REPRESENTA O SOMATÓRIO DOS VALORES DA ARRECADAÇÃO DA RECEITA DA INDÚSTRIA DE EXTRAÇÃO MINERAL, DE TRANSFORMAÇÃO, DE CONSTRUÇÃO E OUTROS PROVENIENTES DE ATIVIDADES INDUSTRIAL, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
75200000;RECEITAS DA INDÚSTRIA DE TRANSFORMAÇÃO - INTRA-ORÇAMENTÁRIAS;S;REPRESENTA O SOMATÓRIO DOS VALORES  DA ARRECADAÇÃO DAS RECEITAS DAS ATIVIDADES  LIGADAS A INDÚSTRIA DE TRANSFORMAÇÃO, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
75201200;RECEITA DA INDÚSTRIA MECÂNICA - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DAS RECEITAS RECEBIDAS POR MEIO DA INDÚSTRIA MECÂNICA, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
75202000;RECEITA DA INDÚSTRIA QUÍMICA - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DAS RECEITAS RECEBIDAS ORIGINÁRIAS DA COMERCIALIZAÇÃO DA INDÚSTRIA QUÍMICA,, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
76002100;SERVIÇOS DE HOSPEDAGEM E ALIMENTAÇÃO - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR  DA ARRECADAÇÃO  DA RECEITA COM SERVIÇOS DE HOSPEDAGEM E ALIMENTAÇÃO PRESTADOS, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
75202100;RECEITA DA INDÚSTRIA DE PRODUTOS FARMACÊUTICOS E VETERINÁRIOS - INTRA-ORÇAMENTÁRIAS;A; REGISTRA O VALOR DA ARRECADAÇÃO DAS RECEITAS RECEBIDAS ORIGINÁRIAS DA COMERCIALIZAÇÃO DA INDÚSTRIA DE PRODUTOS FARMACÊUTICOS E VETERINÁRIOS, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
75202600;RECEITA DA INDÚSTRIA DE PRODUTOS ALIMENTARES - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DAS RECEITAS RECEBIDAS ORIGINÁRIAS DA COMERCIALIZAÇÃO DA INDÚSTRIA DE PRODUTOS ALIMENTARES, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
98100000;® RECEITAS CORRENTES;A;REGISTRA O VALOR DE RETIFICAÇÕES DE RECEITAS CORRENTES;A;;;
